Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,274,,,Cpd 274: 5735.7193 19.591,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5737.0963,1911.2327,2,,,20140404-212.d,19.839,,,3362,,,8,Negative,-3,-4,,5735.7193,,1910.8991,,100,19.591,,19.441,0.219,,,1,134,0.0004,0.06,313146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,275,,,Cpd 275: 5791.6770 19.609,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5793.323,1929.8837,2,,,20140404-212.d,19.839,,,3430,,,9,Negative,-3,-4,,5791.677,,1929.551,,80,19.609,,19.424,0.215,,,1,135,0.0028,0.06,331405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,276,,,Cpd 276: 6416.6853 19.823,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6419.7879,1604.4262,1,,,20140404-212.d,20.32,,,6543,,,6,Negative,-4,-4,,6416.6853,,1603.164,,80,19.823,,19.59,0.38,,,2,136,,0.11,584322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,277,,,Cpd 277: 6422.7398 19.825,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6423.0846,1604.676,2,,,20140404-212.d,20.32,,,7005,,,4,Negative,-3,-4,,6422.7398,,1604.676,,77.8,19.825,,19.607,0.421,,,2,136,0.0184,0.07,386859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,278,,,Cpd 278: 6398.7400 19.853,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6402.1066,1599.4266,2,,,20140404-212.d,20.469,,,14036,,,14,Negative,-3,-4,,6398.74,,1598.6782,,80,19.853,,19.557,0.45,,,1,137,0.0139,0.46,2544464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,279,,,Cpd 279: 6379.7658 19.900,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6382.7801,2126.9182,2,,,20140404-212.d,20.801,,,13668,,,11,Negative,-3,-8,,6379.7658,,2125.5795,,99.2,19.9,,19.541,0.603,,,3,138,0.0495,0.62,3425451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,280,,,Cpd 280: 6376.7630 19.906,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6383.4298,1594.9356,1,,,20140404-212.d,20.685,,,31635,,,14,Negative,-4,-4,,6376.763,,1593.1835,,80,19.906,,19.474,0.576,,,3,138,,1.55,8603928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,281,,,Cpd 281: 6360.7947 19.916,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6363.8978,1589.6911,6,,,20140404-212.d,20.735,,,97051,,,50,Negative,-3,-8,,6360.7947,,1589.1916,,100,19.916,,19.474,0.494,,,3,138,0.0086,5.83,32315172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,282,,,Cpd 282: 6378.7661 19.928,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6381.0055,910.6745,3,,,20140404-212.d,20.569,,,9810,,,16,Negative,-5,-7,,6378.7661,,910.2432,,98.5,19.928,,19.557,0.498,,,1,139,0.0101,0.41,2281106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,283,,,Cpd 283: 1913.2692 19.972,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1913.6991,477.31,1,,,20140404-212.d,20.403,,,1836,,,2,Negative,-4,-4,,1913.2692,,477.31,,74.7,19.972,,19.69,0.436,,,3,140,,0.01,72642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,284,,,Cpd 284: 1608.2269 19.977,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1608.6418,535.0684,1,,,20140404-212.d,20.403,,,2799,,,2,Negative,-3,-3,,1608.2269,,535.0684,,80,19.977,,19.657,0.434,,,3,140,,0.02,116635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,285,,,Cpd 285: 973.1431 19.980,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,973.4208,485.564,2,,,20140404-212.d,20.619,,,3198,,,3,Negative,-2,-3,,973.1431,,485.564,,100,19.98,,19.59,0.51,,,3,140,0.005,0.03,149013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,286,,,Cpd 286: 329.0540 19.990,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,329.2219,328.0468,1,,,20140404-212.d,20.768,,,3994,,,2,Negative,-1,-1,,329.054,,328.0468,,80,19.99,,19.541,0.631,,,1,141,,0.03,166426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,287,,,Cpd 287: 6345.7976 20.003,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6346.9851,1056.9638,2,,,20140404-212.d,20.337,,,2654,,,7,Negative,-5,-6,,6345.7976,,1056.6277,,99,20.003,,19.673,0.36,,,2,142,0.0149,0.05,289023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,288,,,Cpd 288: 345.0485 20.016,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,345.2013,344.0412,1,,,20140404-212.d,20.668,,,3457,,,2,Negative,-1,-1,,345.0485,,344.0412,,80,20.016,,19.623,0.585,,,2,142,,0.02,129227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,289,,,Cpd 289: 6322.8550 20.029,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6325.9532,1580.2045,8,,,20140404-212.d,21.73,,,469597,,,82,Negative,-3,-10,,6322.855,,1579.704,,99.9,20.029,,19.391,0.584,,,1,143,0.0221,40.22,222883984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,290,,,Cpd 290: 6344.8247 20.060,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6347.4182,1585.6991,1,,,20140404-212.d,20.901,,,51766,,,6,Negative,-4,-4,,6344.8247,,1585.1989,,100,20.06,,19.458,0.66,,,1,144,,1.87,10340060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,291,,,Cpd 291: 2115.6075 20.085,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2115.936,2114.6002,1,,,20140404-212.d,20.801,,,27160,,,2,Negative,-1,-1,,2115.6075,,2114.6002,,80,20.085,,19.507,0.668,,,1,145,,0.34,1858662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,292,,,Cpd 292: 6097.7785 20.479,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6100.3538,1523.9364,5,,,20140404-212.d,20.95,,,17590,,,30,Negative,-3,-7,,6097.7785,,1523.4378,,100,20.479,,20.154,0.34,,,1,146,0.0132,0.62,3446975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,293,,,Cpd 293: 6120.7517 20.495,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6122.0651,1529.4306,2,,,20140404-212.d,20.751,,,2936,,,7,Negative,-3,-4,,6120.7517,,1529.1803,,98.7,20.495,,20.287,0.27,,,3,147,0.0041,0.05,291024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,294,,,Cpd 294: 6389.7842 20.498,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6391.9331,1596.6889,2,,,20140404-212.d,20.851,,,5337,,,12,Negative,-3,-4,,6389.7842,,1596.4391,,80,20.498,,19.64,0.514,,,3,147,0.002,0.19,1057217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,295,,,Cpd 295: 6336.8458 20.500,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6338.9782,1583.7058,1,,,20140404-212.d,20.768,,,5153,,,5,Negative,-4,-4,,6336.8458,,1583.2042,,80,20.5,,20.138,0.321,,,3,147,,0.08,420375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,296,,,Cpd 296: 6080.7755 20.521,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6082.5816,1519.6845,1,,,20140404-212.d,20.768,,,2478,,,5,Negative,-4,-4,,6080.7755,,1519.1866,,100,20.521,,20.287,0.286,,,1,148,,0.03,182285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,297,,,Cpd 297: 6350.8411 20.580,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6353.795,1587.2026,8,,,20140404-212.d,21.299,,,84031,,,61,Negative,-3,-10,,6350.8411,,1586.7019,,93.6,20.58,,19.789,0.42,,,4,149,0.0226,3.83,21234834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,298,,,Cpd 298: 6407.7521 20.581,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6410.9155,1601.4319,2,,,20140404-212.d,20.834,,,4491,,,13,Negative,-3,-4,,6407.7521,,1600.9305,,80,20.581,,20.138,0.301,,,4,149,0.0114,0.12,653327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,299,,,Cpd 299: 6371.8118 20.585,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6375.6717,2123.9331,1,,,20140404-212.d,20.95,,,8622,,,9,Negative,-3,-3,,6371.8118,,2122.93,,80,20.585,,20.221,0.377,,,4,149,,0.18,1017258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,300,,,Cpd 300: 6372.8261 20.591,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6376.1433,1592.6987,1,,,20140404-212.d,21.017,,,14336,,,8,Negative,-4,-4,,6372.8261,,1592.1993,,80,20.591,,20.254,0.381,,,4,149,,0.31,1718437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,301,,,Cpd 301: 3198.4090 20.645,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3199.3736,1598.1972,1,,,20140404-212.d,20.934,,,4081,,,4,Negative,-2,-2,,3198.409,,1598.1972,,100,20.645,,20.436,0.295,,,1,150,,0.03,147605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,302,,,Cpd 302: 6668.8807 20.783,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6670.9936,1666.4669,1,,,20140404-212.d,21.083,,,4239,,,6,Negative,-4,-4,,6668.8807,,1666.2129,,100,20.783,,20.552,0.302,,,1,151,,0.06,349951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,303,,,Cpd 303: 514.3284 24.125,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,514.6174,513.3211,1,,,20140404-212.d,24.5,,,1544,,,2,Negative,-1,-1,,514.3284,,513.3211,,100,24.125,,23.853,0.338,,,1,152,,0.01,38684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
