Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,279,,,Cpd 279: 2521.3047,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2523.5998,1260.6596,1,,,20140424-306.d,16.781,,,1880,,,5,Negative,-2,-2,,2521.3047,,1259.6451,,80,16.556,,16.366,0.221,,,10,98,,0.01,78600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,280,,,Cpd 280: 2499.3220,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2501.9498,1249.6694,1,,,20140424-306.d,16.897,,,3598,,,6,Negative,-2,-2,,2499.322,,1248.6537,,80,16.557,,16.333,0.294,,,10,98,,0.03,207867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,281,,,Cpd 281: 2457.3912,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2458.6607,1227.6884,2,,,20140424-306.d,17.079,,,24187,,,9,Negative,-2,-3,,2457.3912,,1227.6884,,100,16.565,,16.266,0.332,,,10,98,0.0041,0.23,1562918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,282,,,Cpd 282: 2435.4104,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2436.6502,1216.6983,4,,,20140424-306.d,17.262,,,102275,,,28,Negative,-2,-5,,2435.4104,,1216.6983,,100,16.566,,16.183,0.326,,,10,98,0.0027,1.32,9072365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,283,,,Cpd 283: 2495.3414,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2496.4372,1246.6634,1,,,20140424-306.d,16.863,,,3823,,,4,Negative,-2,-2,,2495.3414,,1246.6634,,100,16.572,,16.349,0.276,,,10,98,,0.03,192096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,284,,,Cpd 284: 2473.3581,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2474.4177,1235.672,2,,,20140424-306.d,16.913,,,6105,,,7,Negative,-2,-3,,2473.3581,,1235.672,,100,16.572,,16.316,0.287,,,10,98,0.0045,0.06,378032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,285,,,Cpd 285: 2323.3805,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2324.4276,579.8382,2,,,20140424-306.d,16.83,,,1559,,,7,Negative,-3,-4,,2323.3805,,579.8382,,100,16.574,,16.399,0.232,,,10,98,0.0028,0.02,107267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,286,,,Cpd 286: 2517.3195,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2518.3956,1257.6525,1,,,20140424-306.d,16.797,,,2336,,,4,Negative,-2,-2,,2517.3195,,1257.6525,,99.8,16.574,,16.383,0.26,,,10,98,,0.02,104918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,287,,,Cpd 287: 2463.4085,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2464.5162,1230.6958,3,,,20140424-306.d,17.262,,,2370,,,11,Negative,-2,-4,,2463.4085,,1230.6958,,100,17.044,,16.781,0.249,,,1,99,0.0092,0.02,140105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,288,,,Cpd 288: 2746.4531,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2747.8069,1372.7197,4,,,20140424-306.d,17.991,,,13283,,,20,Negative,-2,-5,,2746.4531,,1372.2198,,100,17.58,,17.328,0.282,,,3,100,0.0021,0.19,1331541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,289,,,Cpd 289: 2791.4310,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2791.7964,1394.7082,1,,,20140424-306.d,17.792,,,2134,,,2,Negative,-2,-2,,2791.431,,1394.7082,,80,17.597,,17.427,0.225,,,3,100,,0.01,52530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,290,,,Cpd 290: 2611.3963,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2612.5955,652.0906,2,,,20140424-306.d,17.859,,,1673,,,7,Negative,-4,-5,,2611.3963,,651.842,,100,17.598,,17.394,0.239,,,3,100,0.0064,0.01,91894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,291,,,Cpd 291: 2830.4021,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2831.5532,1414.1938,1,,,20140424-306.d,17.842,,,2110,,,4,Negative,-2,-2,,2830.4021,,1414.1938,,100,17.619,,17.444,0.241,,,7,101,,0.01,94609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,292,,,Cpd 292: 2806.3981,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2809.6581,1403.707,1,,,20140424-306.d,17.925,,,4263,,,8,Negative,-2,-2,,2806.3981,,1402.1918,,80,17.62,,17.394,0.277,,,7,101,,0.04,299131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,293,,,Cpd 293: 2629.4052,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2630.325,656.344,1,,,20140424-306.d,17.842,,,1429,,,3,Negative,-4,-4,,2629.4052,,656.344,,100,17.623,,17.444,0.222,,,7,101,,0.01,55007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,294,,,Cpd 294: 2786.4425,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2787.8057,1392.7156,2,,,20140424-306.d,18.124,,,13425,,,9,Negative,-2,-3,,2786.4425,,1392.214,,100,17.626,,17.361,0.312,,,7,101,0.0007,0.13,920845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,295,,,Cpd 295: 2764.4617,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2766.0505,1381.7256,4,,,20140424-306.d,18.389,,,47470,,,28,Negative,-2,-5,,2764.4617,,1381.2237,,100,17.626,,17.311,0.329,,,7,101,0.0003,0.85,5791407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,296,,,Cpd 296: 2802.4118,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2803.544,1400.6973,3,,,20140424-306.d,17.875,,,3598,,,9,Negative,-2,-4,,2802.4118,,1400.198,,100,17.626,,17.444,0.243,,,7,101,0.0044,0.03,214224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,297,,,Cpd 297: 2824.3987,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2825.6482,1411.6926,1,,,20140424-306.d,17.842,,,2078,,,4,Negative,-2,-2,,2824.3987,,1411.1921,,100,17.629,,17.444,0.23,,,7,101,,0.01,97016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,298,,,Cpd 298: 2989.5407,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2990.5741,746.6342,1,,,20140424-306.d,18.406,,,1111,,,3,Negative,-4,-4,,2989.5407,,746.3779,,79.6,18.233,,18.091,0.18,,,1,102,,0,28026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,299,,,Cpd 299: 3135.4455,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3136.3668,1567.2152,1,,,20140424-306.d,18.505,,,2193,,,3,Negative,-2,-2,,3135.4455,,1566.7155,,100,18.252,,18.058,0.259,,,9,103,,0.01,95168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,300,,,Cpd 300: 3129.4297,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3130.5995,1564.2097,2,,,20140424-306.d,18.489,,,2072,,,7,Negative,-2,-3,,3129.4297,,1563.7079,,100,18.253,,18.074,0.228,,,9,103,0.0018,0.02,136566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,301,,,Cpd 301: 3107.4478,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3108.9038,1035.1417,4,,,20140424-306.d,18.539,,,3260,,,14,Negative,-2,-5,,3107.4478,,1034.8092,,95.3,18.254,,18.058,0.256,,,9,103,0.0053,0.05,366358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,302,,,Cpd 302: 3069.5021,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3071.2184,1022.4946,5,,,20140424-306.d,18.821,,,43413,,,34,Negative,-2,-6,,3069.5021,,1022.16,,100,18.255,,17.925,0.328,,,9,103,0.0007,1.19,8143054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,303,,,Cpd 303: 3091.4814,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3092.6005,1545.2354,2,,,20140424-306.d,18.854,,,11615,,,8,Negative,-2,-3,,3091.4814,,1544.7337,,100,18.257,,17.991,0.327,,,9,103,0.0013,0.14,977645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,304,,,Cpd 304: 3092.4837,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3093.8602,1029.8206,1,,,20140424-306.d,18.622,,,6843,,,6,Negative,-3,-3,,3092.4837,,1029.8206,,100,18.258,,17.991,0.293,,,9,103,,0.05,358391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,305,,,Cpd 305: 3113.4620,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3114.8632,1556.225,2,,,20140424-306.d,18.588,,,4244,,,9,Negative,-2,-3,,3113.462,,1555.7228,,100,18.259,,18.024,0.285,,,9,103,0.0065,0.05,367973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,306,,,Cpd 306: 2940.4530,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2941.2954,587.0833,1,,,20140424-306.d,18.406,,,1092,,,3,Negative,-5,-5,,2940.453,,587.0833,,90.8,18.261,,18.124,0.173,,,9,103,,0,27104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,307,,,Cpd 307: 3051.4923,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3053.0169,1016.4913,5,,,20140424-306.d,18.688,,,13886,,,26,Negative,-2,-6,,3051.4923,,1016.1569,,100,18.264,,17.991,0.299,,,9,103,0.003,0.3,2067885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,308,,,Cpd 308: 3413.4749,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3415.1343,1137.1529,4,,,20140424-306.d,19.202,,,6472,,,16,Negative,-2,-5,,3413.4749,,1136.8179,,100,18.876,,18.638,0.262,,,8,104,0.0032,0.09,586382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,309,,,Cpd 309: 5223.7718,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5226.2201,1740.9196,6,,,20140424-306.d,19.782,,,15965,,,40,Negative,-3,-8,,5223.7718,,1740.2496,,100,18.878,,18.572,0.448,,,8,104,0.0101,0.58,3972510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,310,,,Cpd 310: 3435.4632,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3436.9542,1144.4817,2,,,20140424-306.d,19.119,,,2553,,,8,Negative,-2,-3,,3435.4632,,1144.1474,,100,18.879,,18.671,0.23,,,8,104,0.005,0.03,183721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,311,,,Cpd 311: 3375.5275,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3377.3613,1124.503,5,,,20140424-306.d,19.749,,,77196,,,36,Negative,-2,-6,,3375.5275,,1124.1688,,100,18.879,,18.555,0.33,,,8,104,0.0011,1.6,10994898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,312,,,Cpd 312: 3397.5070,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3399.3255,1131.8301,2,,,20140424-306.d,19.351,,,13917,,,13,Negative,-2,-3,,3397.507,,1131.4951,,100,18.881,,18.588,0.321,,,8,104,0.0003,0.25,1695928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,313,,,Cpd 313: 3419.4887,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3420.9947,1709.2389,2,,,20140424-306.d,19.169,,,3523,,,10,Negative,-2,-3,,3419.4887,,1708.7361,,100,18.883,,18.655,0.278,,,8,104,0.0026,0.06,430411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,314,,,Cpd 314: 5245.7723,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5248.0598,1748.2446,2,,,20140424-306.d,19.418,,,4354,,,11,Negative,-3,-4,,5245.7723,,1747.5838,,80,18.883,,18.638,0.419,,,8,104,0.0078,0.07,490491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,315,,,Cpd 315: 3357.5168,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3359.117,1118.4995,5,,,20140424-306.d,19.368,,,20629,,,26,Negative,-2,-6,,3357.5168,,1118.1653,,100,18.889,,18.622,0.295,,,8,104,0.0037,0.34,2310264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,316,,,Cpd 316: 3245.4824,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3246.4717,648.2911,1,,,20140424-306.d,19.053,,,2019,,,3,Negative,-5,-5,,3245.4824,,648.0892,,80,18.895,,18.704,0.227,,,1,105,,0.01,73342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,317,,,Cpd 317: 3403.5135,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3404.825,1133.8339,1,,,20140424-306.d,19.501,,,1906,,,4,Negative,-3,-3,,3403.5135,,1133.4972,,80,19.247,,18.771,0.375,,,1,106,,0.02,131525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,318,,,Cpd 318: 3764.5318,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3766.2283,1254.171,2,,,20140424-306.d,19.7,,,4269,,,9,Negative,-2,-3,,3764.5318,,1253.8365,,100,19.421,,19.202,0.255,,,6,107,0.0022,0.04,300884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,319,,,Cpd 319: 3742.5470,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3744.2365,1870.768,1,,,20140424-306.d,19.65,,,2902,,,5,Negative,-2,-2,,3742.547,,1870.2662,,100,19.423,,19.219,0.239,,,6,107,,0.02,163432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,320,,,Cpd 320: 3720.5720,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3722.584,1239.517,5,,,20140424-306.d,20.015,,,59823,,,37,Negative,-2,-6,,3720.572,,1239.1837,,100,19.424,,19.086,0.317,,,6,107,0.0023,1.11,7586844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,321,,,Cpd 321: 3758.5193,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3760.3649,1252.1668,3,,,20140424-306.d,19.733,,,5029,,,12,Negative,-3,-5,,3758.5193,,1251.8316,,98.3,19.425,,19.202,0.265,,,6,107,0.0143,0.06,438419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,322,,,Cpd 322: 3741.5225,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3744.4243,1246.8434,1,,,20140424-306.d,19.915,,,13018,,,8,Negative,-3,-3,,3741.5225,,1246.1669,,100,19.426,,19.152,0.315,,,6,107,,0.15,1039347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,323,,,Cpd 323: 3780.5035,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3782.1945,1259.4932,1,,,20140424-306.d,19.666,,,2699,,,5,Negative,-3,-3,,3780.5035,,1259.1606,,100,19.43,,19.235,0.242,,,6,107,,0.02,150552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,324,,,Cpd 324: 3702.5616,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3704.2854,1233.5139,5,,,20140424-306.d,19.865,,,16579,,,25,Negative,-2,-6,,3702.5616,,1233.1806,,100,19.441,,19.169,0.285,,,1,108,0.0056,0.25,1733861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,325,,,Cpd 325: 3749.5628,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3750.368,1248.847,1,,,20140424-306.d,19.932,,,1789,,,3,Negative,-3,-3,,3749.5628,,1248.847,,98.3,19.672,,19.318,0.384,,,1,109,,0.01,93246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,326,,,Cpd 326: 5163.7562,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5165.9922,1720.9113,4,,,20140424-306.d,20.064,,,5974,,,21,Negative,-3,-7,,5163.7562,,1720.2431,,100,19.728,,19.501,0.265,,,1,110,0.0168,0.11,737826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,327,,,Cpd 327: 4025.5926,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4028.4181,804.5125,1,,,20140424-306.d,20.214,,,11513,,,8,Negative,-5,-5,,4025.5926,,804.1112,,80,19.85,,19.6,0.301,,,9,111,,0.11,773610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,328,,,Cpd 328: 4086.5285,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4088.5887,1361.5027,1,,,20140424-306.d,20.064,,,3799,,,6,Negative,-3,-3,,4086.5285,,1361.1689,,100,19.852,,19.683,0.228,,,9,111,,0.04,243591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,329,,,Cpd 329: 4064.5493,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4066.4203,1354.1749,4,,,20140424-306.d,20.197,,,7665,,,18,Negative,-3,-6,,4064.5493,,1353.842,,80,19.852,,19.617,0.261,,,9,111,0.0235,0.11,758154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,330,,,Cpd 330: 4026.5967,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4028.7746,1341.5258,5,,,20140424-306.d,20.446,,,73930,,,36,Negative,-2,-7,,4026.5967,,1341.1914,,100,19.855,,19.55,0.317,,,9,111,0.0022,1.25,8562261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,331,,,Cpd 331: 4070.5538,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4072.596,1356.1802,1,,,20140424-306.d,20.131,,,5917,,,7,Negative,-3,-3,,4070.5538,,1355.844,,100,19.858,,19.633,0.267,,,9,111,,0.06,396039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,332,,,Cpd 332: 4008.5830,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4010.4821,1335.5222,6,,,20140424-306.d,20.297,,,18755,,,31,Negative,-2,-7,,4008.583,,1335.1867,,100,19.858,,19.6,0.282,,,9,111,0.0053,0.28,1917477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,333,,,Cpd 333: 4092.5336,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4093.796,1363.5044,1,,,20140424-306.d,20.048,,,2242,,,4,Negative,-3,-3,,4092.5336,,1363.1706,,94.2,19.859,,19.7,0.214,,,9,111,,0.01,100534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,334,,,Cpd 334: 4048.5736,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4050.6335,1348.8516,2,,,20140424-306.d,20.28,,,17748,,,12,Negative,-2,-3,,4048.5736,,1348.5173,,100,19.861,,19.6,0.308,,,9,111,0.0006,0.22,1501811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
