Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,279,,,Cpd 279: 3178.5784,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3179.8979,1588.7831,2,,,20140429-382.d,33.573,,,2431,,,8,Negative,-2,-3,,3178.5784,,1588.2815,,100,33.292,,33.092,0.247,,,2,124,0.0022,0.04,176251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,280,,,Cpd 280: 3156.5942,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3158.1319,1577.7916,4,,,20140429-382.d,33.723,,,10901,,,19,Negative,-2,-5,,3156.5942,,1577.2897,,100,33.294,,33.043,0.306,,,2,124,0.0054,0.32,1319763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,281,,,Cpd 281: 2477.5298,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2478.8009,1238.2589,3,,,20140429-382.d,34.054,,,51252,,,17,Negative,-2,-4,,2477.5298,,1237.7576,,100,33.323,,33.043,0.33,,,3,125,0.0012,0.83,3455554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,282,,,Cpd 282: 2499.5117,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2500.7367,1249.2488,1,,,20140429-382.d,33.739,,,9576,,,5,Negative,-2,-2,,2499.5117,,1248.7486,,100,33.323,,33.092,0.306,,,3,125,,0.13,537164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,283,,,Cpd 283: 2521.4954,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2522.5704,1260.2407,1,,,20140429-382.d,33.64,,,2884,,,4,Negative,-2,-2,,2521.4954,,1259.7404,,100,33.328,,33.126,0.275,,,3,125,,0.04,148313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,284,,,Cpd 284: 2505.5223,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2506.45,1252.2549,1,,,20140429-382.d,33.59,,,1508,,,3,Negative,-2,-2,,2505.5223,,1251.7539,,96,33.386,,33.242,0.216,,,1,126,,0.01,51608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,285,,,Cpd 285: 606.3447,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,606.598,605.3374,1,,,20140429-382.d,33.872,,,1007,,,2,Negative,-1,-1,,606.3447,,605.3374,,96,33.66,,33.524,0.211,,,2,127,,0,14787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,286,,,Cpd 286: 546.3257,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,546.601,545.3185,1,,,20140429-382.d,33.938,,,2109,,,2,Negative,-1,-1,,546.3257,,545.3185,,100,33.673,,33.474,0.228,,,2,127,,0.01,42915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,287,,,Cpd 287: 2811.5482,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2812.9568,1405.2679,3,,,20140429-382.d,34.253,,,14919,,,15,Negative,-2,-4,,2811.5482,,1404.7665,,100,33.846,,33.59,0.29,,,2,128,0.0029,0.25,1064844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,288,,,Cpd 288: 2833.5312,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2834.7589,1416.2603,1,,,20140429-382.d,34.137,,,3117,,,4,Negative,-2,-2,,2833.5312,,1415.7583,,100,33.846,,33.64,0.268,,,2,128,,0.04,154756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,289,,,Cpd 289: 2060.4718,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2061.3599,686.1509,1,,,20140429-382.d,34.353,,,715,,,3,Negative,-3,-3,,2060.4718,,685.8167,,80,34.14,,33.988,0.224,,,4,129,,0.01,21488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,290,,,Cpd 290: 2216.4509,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2217.446,1107.2182,1,,,20140429-382.d,34.436,,,3090,,,4,Negative,-2,-2,,2216.4509,,1107.2182,,100,34.143,,33.938,0.27,,,4,129,,0.03,133572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,291,,,Cpd 291: 2194.4732,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2195.5558,1096.2293,1,,,20140429-382.d,34.602,,,11429,,,5,Negative,-2,-2,,2194.4732,,1096.2293,,100,34.148,,33.905,0.311,,,4,129,,0.14,590390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,292,,,Cpd 292: 2172.4911,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2173.6024,1085.2383,4,,,20140429-382.d,34.701,,,61860,,,17,Negative,-1,-4,,2172.4911,,1085.2383,,100,34.148,,33.872,0.32,,,4,129,0.0009,0.88,3664969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,293,,,Cpd 293: 385.1288,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,385.3501,384.1216,1,,,20140429-382.d,34.469,,,14070,,,3,Negative,-1,-1,,385.1288,,384.1216,,100,34.163,,33.905,0.24,,,2,130,,0.07,273221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,294,,,Cpd 294: 339.1232,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,339.3841,338.1159,1,,,20140429-382.d,34.353,,,864,,,2,Negative,-1,-1,,339.1232,,338.1159,,92.8,34.174,,34.005,0.201,,,2,130,,0,12966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,295,,,Cpd 295: 2200.4847,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2201.3538,1099.2351,1,,,20140429-382.d,34.486,,,1677,,,3,Negative,-2,-2,,2200.4847,,1099.2351,,78.9,34.249,,34.088,0.231,,,1,131,,0.02,65291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,296,,,Cpd 296: 2549.4889,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2550.3856,1274.2406,1,,,20140429-382.d,34.652,,,1377,,,3,Negative,-2,-2,,2549.4889,,1273.7372,,90.8,34.484,,34.32,0.2,,,3,132,,0.01,46257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,297,,,Cpd 297: 2527.5074,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2528.7923,1263.2469,1,,,20140429-382.d,34.801,,,4184,,,5,Negative,-2,-2,,2527.5074,,1262.7464,,100,34.487,,34.27,0.274,,,3,132,,0.05,214598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,298,,,Cpd 298: 2505.5243,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2506.7955,1252.2562,3,,,20140429-382.d,35.033,,,20567,,,14,Negative,-2,-4,,2505.5243,,1251.755,,100,34.489,,34.237,0.316,,,3,132,0.002,0.32,1354215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,299,,,Cpd 299: 736.4092,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,736.6681,735.402,1,,,20140429-382.d,35.249,,,1717,,,2,Negative,-1,-1,,736.4092,,735.402,,96.3,35.037,,34.867,0.206,,,1,133,,0.01,31619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,300,,,Cpd 300: 411.1434,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,411.3139,410.1361,1,,,20140429-382.d,35.464,,,1553,,,2,Negative,-1,-1,,411.1434,,410.1361,,94.3,35.253,,35.083,0.203,,,1,134,,0,20880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,301,,,Cpd 301: 2222.4670,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2223.5078,1110.2262,1,,,20140429-382.d,35.647,,,4383,,,4,Negative,-2,-2,,2222.467,,1110.2262,,100,35.324,,35.099,0.282,,,2,135,,0.05,222052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,302,,,Cpd 302: 2200.4859,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2201.5763,1099.2356,3,,,20140429-382.d,35.929,,,25156,,,11,Negative,-2,-4,,2200.4859,,1099.2356,,100,35.327,,35.066,0.328,,,2,135,0.0039,0.35,1471383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,303,,,Cpd 303: 1910.4296,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1911.1272,954.2075,2,,,20140429-382.d,35.597,,,2616,,,5,Negative,-1,-2,,1910.4296,,954.2075,,80,35.371,,35.199,0.234,,,3,136,0.0022,0.02,84641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,304,,,Cpd 304: 1866.4671,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1867.4532,932.2263,3,,,20140429-382.d,36.161,,,79765,,,14,Negative,-1,-3,,1866.4671,,932.2263,,100,35.372,,35.083,0.327,,,3,136,0.0006,0.99,4128955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,305,,,Cpd 305: 1888.4483,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1889.3961,943.2169,2,,,20140429-382.d,35.779,,,11998,,,7,Negative,-1,-2,,1888.4483,,943.2169,,100,35.374,,35.133,0.291,,,3,136,0.001,0.13,559561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,306,,,Cpd 306: 1894.4552,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1895.2531,946.2203,1,,,20140429-382.d,35.663,,,1516,,,3,Negative,-2,-2,,1894.4552,,946.2203,,100,35.503,,35.315,0.21,,,1,137,,0.01,45658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,307,,,Cpd 307: 1894.4620,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1895.4443,946.2237,3,,,20140429-382.d,37.09,,,28001,,,11,Negative,-1,-3,,1894.462,,946.2237,,100,36.624,,36.36,0.301,,,2,138,0.0037,0.34,1425475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,308,,,Cpd 308: 1916.4430,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1917.3568,957.2142,1,,,20140429-382.d,36.94,,,4703,,,4,Negative,-2,-2,,1916.443,,957.2142,,100,36.629,,36.41,0.281,,,2,138,,0.05,197165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,309,,,Cpd 309: 1537.4142,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1538.2175,767.6999,3,,,20140429-382.d,37.703,,,28886,,,11,Negative,-1,-3,,1537.4142,,767.6999,,100,37.142,,36.874,0.295,,,2,139,0.0023,0.33,1385336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,310,,,Cpd 310: 1559.3975,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1560.1024,778.6919,2,,,20140429-382.d,37.405,,,3100,,,6,Negative,-1,-2,,1559.3975,,778.6919,,100,37.145,,36.924,0.246,,,2,139,0.0021,0.04,151653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,311,,,Cpd 311: 613.9650,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,614.0629,612.9578,1,,,20140429-382.d,38.334,,,1920,,,2,Negative,-1,-1,,613.965,,612.9578,,85.8,37.93,,37.106,0.801,,,1,140,,0.02,100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,312,,,Cpd 312: 349.9811,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,350.0682,348.9738,1,,,20140429-382.d,40.258,,,8002,,,2,Negative,-1,-1,,349.9811,,348.9738,,72.3,38.305,,37.173,1.835,,,1,141,,0.22,901582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,313,,,Cpd 313: 583.9735,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,584.0405,582.9663,1,,,20140429-382.d,39.76,,,2066,,,2,Negative,-1,-1,,583.9735,,582.9663,,77.7,38.389,,37.173,1.621,,,1,142,,0.05,199398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,314,,,Cpd 314: 1587.3896,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1588.0122,792.6876,2,,,20140429-382.d,38.599,,,1212,,,4,Negative,-1,-2,,1587.3896,,792.6876,,88.1,38.429,,38.284,0.185,,,2,143,0.0014,0.01,29532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,315,,,Cpd 315: 1565.4100,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1566.1724,781.6975,3,,,20140429-382.d,38.831,,,9845,,,8,Negative,-1,-3,,1565.41,,781.6975,,90.6,38.431,,38.184,0.271,,,2,143,0.0038,0.11,439784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,316,,,Cpd 316: 399.9779,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,399.9779,398.9706,1,,,20140429-382.d,40.855,,,9904,,,2,Negative,-1,-1,,399.9779,,398.9706,,74.3,38.611,,37.372,1.993,,,1,144,0.0001,0.49,2041783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,317,,,Cpd 317: 845.9582,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,846.1583,844.9509,1,,,20140429-382.d,39.793,,,3145,,,2,Negative,-1,-1,,845.9582,,844.9509,,79.1,39.042,,38.748,0.587,,,5,145,,0.02,94269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,318,,,Cpd 318: 445.9802,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,446.0941,444.973,1,,,20140429-382.d,39.578,,,3775,,,2,Negative,-1,-1,,445.9802,,444.973,,92.4,39.047,,38.665,0.484,,,5,145,,0.03,109218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,319,,,Cpd 319: 381.9838,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,382.0701,380.9765,1,,,20140429-382.d,39.976,,,9490,,,2,Negative,-1,-1,,381.9838,,380.9765,,94.9,39.057,,38.549,0.669,,,5,145,,0.07,310062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,320,,,Cpd 320: 1254.3558,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1254.9227,1253.3486,1,,,20140429-382.d,39.345,,,5147,,,3,Negative,-1,-1,,1254.3558,,1253.3486,,100,39.058,,38.848,0.253,,,5,145,,0.04,157405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,321,,,Cpd 321: 1232.3739,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1233.063,1231.3665,2,,,20140429-382.d,39.495,,,23553,,,9,Negative,-1,-2,,1232.3739,,1231.3665,,100,39.059,,38.798,0.264,,,5,145,0.0002,0.32,1349564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,322,,,Cpd 322: 298.1543,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,298.3018,297.147,1,,,20140429-382.d,40.092,,,2077,,,2,Negative,-1,-1,,298.1543,,297.147,,100,39.781,,39.561,0.263,,,1,146,,0.01,39122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,323,,,Cpd 323: 375.2525,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,375.4886,374.2452,1,,,20140429-382.d,40.324,,,26680,,,3,Negative,-1,-1,,375.2525,,374.2452,,100,39.882,,39.611,0.255,,,2,147,,0.13,539321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,324,,,Cpd 324: 397.2339,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,397.4864,396.2266,1,,,20140429-382.d,40.075,,,774,,,2,Negative,-1,-1,,397.2339,,396.2266,,94.5,39.883,,39.727,0.215,,,2,147,,0,12439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,325,,,Cpd 325: 1260.3695,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1261.0081,1259.3609,2,,,20140429-382.d,40.622,,,7024,,,7,Negative,-1,-2,,1260.3695,,1259.3609,,100,40.297,,40.075,0.255,,,2,148,0.0023,0.09,396106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,326,,,Cpd 326: 1282.3488,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1282.7531,1281.3415,1,,,20140429-382.d,40.49,,,1683,,,2,Negative,-1,-1,,1282.3488,,1281.3415,,75.8,40.301,,40.141,0.203,,,2,148,,0.01,37977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,327,,,Cpd 327: 340.2344,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,340.4541,339.2271,1,,,20140429-382.d,40.821,,,944,,,2,Negative,-1,-1,,340.2344,,339.2271,,100,40.454,,40.241,0.316,,,1,149,,0,19001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,328,,,Cpd 328: 388.0326,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,388.1682,387.0254,1,,,20140429-382.d,42.165,,,3354,,,2,Negative,-1,-1,,388.0326,,387.0254,,78.9,40.544,,39.71,1.354,,,1,150,,0.06,254231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,329,,,Cpd 329: 667.9728,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,668.1152,666.9656,1,,,20140429-382.d,42.712,,,8955,,,2,Negative,-1,-1,,667.9728,,666.9656,,100,41.497,,40.722,1.022,,,1,151,,0.16,655471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,330,,,Cpd 330: 299.9833,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,300.1306,298.976,1,,,20140429-382.d,43.16,,,6529,,,3,Negative,-1,-1,,299.9833,,298.976,,80,41.698,,40.639,1.453,,,1,152,,0.15,624990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,331,,,Cpd 331: 887.3270,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,887.8309,886.3197,1,,,20140429-382.d,42.099,,,18372,,,4,Negative,-1,-1,,887.327,,886.3197,,100,41.747,,41.518,0.251,,,2,153,,0.11,468172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,332,,,Cpd 332: 909.3076,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,909.6709,908.3004,1,,,20140429-382.d,41.966,,,2370,,,2,Negative,-1,-1,,909.3076,,908.3004,,95.9,41.752,,41.584,0.219,,,2,153,,0.01,51203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,333,,,Cpd 333: 415.9928,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,416.2117,414.9856,1,,,20140429-382.d,42.165,,,6683,,,3,Negative,-1,-1,,415.9928,,414.9856,,74.9,41.814,,40.821,0.554,,,1,154,,0.07,281428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,334,,,Cpd 334: 401.9742,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,402.1282,400.967,1,,,20140429-382.d,44.271,,,11259,,,3,Negative,-1,-1,,401.9742,,400.967,,96.3,42.266,,41.717,1.266,,,1,155,,0.15,623458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
,,,,,,,,,,,,,,,,,,,,,,335,,,Cpd 335: 321.9864,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,322.1423,320.9792,1,,,20140429-382.d,42.447,,,898,,,2,Negative,-1,-1,,321.9864,,320.9792,,76.5,42.291,,42.065,0.204,,,1,156,,0,11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140429-382,Sample,Instrument 1,P1-E2,,Success
